number               collision            collision_obst       flowtime             makespan             run_time             success              sum_of_dists         max_dist            
50                   0                    0                    889                  49                   0.004                100                  834.0                48.0                
50                   0                    0                    1600                 68                   0.006                100                  1542.0               67.0                
50                   0                    0                    1569                 74                   0.006                100                  1498.0               74.0                
50                   0                    0                    806                  32                   0.003                100                  777.0                32.0                
50                   0                    0                    1236                 68                   0.007                100                  1200.0               68.0                
50                   0                    0                    681                  31                   0.003                100                  679.0                31.0                
50                   0                    0                    1006                 52                   0.005                100                  991.0                51.0                
50                   0                    0                    834                  63                   0.004                100                  768.0                63.0                
50                   0                    0                    1591                 81                   0.008                100                  1555.0               81.0                
50                   0                    0                    1002                 42                   0.004                100                  951.0                42.0                
50                   0                    0                    829                  46                   0.004                100                  794.0                46.0                
50                   0                    0                    736                  38                   0.004                100                  730.0                37.0                
50                   0                    0                    637                  27                   0.002                100                  630.0                26.0                
50                   0                    0                    776                  55                   0.005                100                  722.0                55.0                
50                   0                    0                    1036                 56                   0.005                100                  1025.0               56.0                
50                   0                    0                    1034                 49                   0.004                100                  954.0                49.0                
50                   0                    0                    680                  38                   0.003                100                  653.0                38.0                
50                   0                    0                    622                  34                   0.003                100                  598.0                34.0                
50                   0                    0                    770                  40                   0.003                100                  767.0                40.0                
50                   0                    0                    1113                 54                   0.004                100                  1078.0               54.0                
50                   0                    0                    577                  30                   0.002                100                  576.0                30.0                
50                   0                    0                    829                  34                   0.003                100                  829.0                34.0                
50                   0                    0                    710                  33                   0.003                100                  694.0                32.0                
50                   0                    0                    629                  30                   0.002                100                  618.0                29.0                
50                   0                    0                    881                  35                   0.003                100                  858.0                35.0                
50                   0                    0                    1438                 55                   0.006                100                  1409.0               55.0                
50                   0                    0                    1120                 68                   0.007                100                  1091.0               68.0                
50                   0                    0                    828                  36                   0.003                100                  825.0                36.0                
50                   0                    0                    751                  38                   0.003                100                  737.0                37.0                
50                   0                    0                    718                  36                   0.003                100                  695.0                36.0                
50                   0                    0                    1091                 50                   0.005                100                  1052.0               50.0                
50                   0                    0                    857                  41                   0.004                100                  830.0                41.0                
50                   0                    0                    1581                 75                   0.008                100                  1547.0               75.0                
50                   0                    0                    708                  43                   0.004                100                  698.0                43.0                
50                   0                    0                    556                  28                   0.002                100                  555.0                27.0                
50                   0                    0                    1037                 40                   0.003                100                  1000.0               40.0                
50                   0                    0                    716                  40                   0.003                100                  710.0                40.0                
50                   0                    0                    774                  51                   0.004                100                  722.0                51.0                
50                   0                    0                    750                  36                   0.003                100                  723.0                36.0                
50                   0                    0                    797                  37                   0.003                100                  742.0                37.0                
50                   0                    0                    1092                 42                   0.003                100                  1030.0               42.0                
50                   0                    0                    1064                 50                   0.005                100                  1057.0               50.0                
50                   0                    0                    735                  35                   0.003                100                  709.0                35.0                
50                   0                    0                    576                  24                   0.002                100                  574.0                24.0                
50                   0                    0                    684                  36                   0.003                100                  664.0                36.0                
50                   0                    0                    890                  36                   0.003                100                  872.0                36.0                
50                   0                    0                    1071                 46                   0.004                100                  1056.0               44.0                
50                   0                    0                    855                  43                   0.003                100                  835.0                43.0                
50                   0                    0                    613                  35                   0.003                100                  600.0                35.0                
50                   0                    0                    581                  30                   0.002                100                  539.0                30.0                
50                   0                    0                    1164                 70                   0.005                100                  1087.0               70.0                
50                   0                    0                    654                  30                   0.002                100                  650.0                30.0                
50                   0                    0                    735                  45                   0.004                100                  722.0                45.0                
50                   0                    0                    831                  46                   0.004                100                  823.0                46.0                
50                   0                    0                    870                  45                   0.006                100                  866.0                45.0                
50                   0                    0                    723                  41                   0.003                100                  704.0                40.0                
50                   0                    0                    1007                 60                   0.005                100                  997.0                60.0                
50                   0                    0                    676                  45                   0.003                100                  666.0                45.0                
50                   0                    0                    1095                 44                   0.004                100                  1058.0               44.0                
50                   0                    0                    735                  42                   0.003                100                  678.0                42.0                
50                   0                    0                    1162                 43                   0.004                100                  1132.0               43.0                
50                   0                    0                    1302                 57                   0.006                100                  1205.0               57.0                
50                   0                    0                    980                  39                   0.003                100                  943.0                37.0                
50                   0                    0                    1028                 59                   0.005                100                  957.0                59.0                
50                   0                    0                    957                  38                   0.003                100                  942.0                38.0                
50                   0                    0                    694                  31                   0.002                100                  685.0                31.0                
50                   0                    0                    1327                 62                   0.005                100                  1255.0               62.0                
50                   0                    0                    1203                 69                   0.006                100                  1125.0               69.0                
50                   0                    0                    673                  34                   0.003                100                  665.0                34.0                
50                   0                    0                    931                  48                   0.004                100                  885.0                47.0                
50                   0                    0                    969                  41                   0.003                100                  887.0                41.0                
50                   0                    0                    653                  37                   0.003                100                  637.0                37.0                
50                   0                    0                    715                  46                   0.004                100                  702.0                46.0                
50                   0                    0                    676                  31                   0.002                100                  660.0                31.0                
50                   0                    0                    715                  32                   0.003                100                  695.0                32.0                
50                   0                    0                    832                  34                   0.003                100                  821.0                33.0                
50                   0                    0                    1301                 52                   0.005                100                  1228.0               52.0                
50                   0                    0                    1094                 63                   0.004                100                  1053.0               62.0                
50                   0                    0                    1005                 45                   0.004                100                  1000.0               43.0                
50                   0                    0                    840                  48                   0.004                100                  813.0                48.0                
50                   0                    0                    644                  34                   0.003                100                  627.0                33.0                
50                   0                    0                    701                  31                   0.003                100                  687.0                31.0                
50                   0                    0                    780                  50                   0.004                100                  779.0                50.0                
50                   0                    0                    617                  27                   0.002                100                  616.0                27.0                
50                   0                    0                    918                  57                   0.005                100                  893.0                57.0                
50                   0                    0                    513                  25                   0.002                100                  502.0                25.0                
50                   0                    0                    716                  35                   0.002                100                  695.0                33.0                
50                   0                    0                    666                  46                   0.004                100                  656.0                46.0                
50                   0                    0                    790                  43                   0.003                100                  756.0                43.0                
50                   0                    0                    739                  38                   0.003                100                  738.0                37.0                
50                   0                    0                    614                  35                   0.003                100                  570.0                35.0                
50                   0                    0                    1016                 40                   0.003                100                  1000.0               40.0                
50                   0                    0                    742                  47                   0.003                100                  713.0                46.0                
50                   0                    0                    1593                 78                   0.007                100                  1579.0               77.0                
50                   0                    0                    631                  32                   0.002                100                  611.0                31.0                
50                   0                    0                    687                  28                   0.002                100                  684.0                28.0                
50                   0                    0                    728                  36                   0.003                100                  703.0                36.0                
50                   0                    0                    758                  28                   0.002                100                  730.0                28.0                
50                   0                    0                    685                  34                   0.003                100                  677.0                34.0                
50                   0                    0                    1117                 40                   0.004                100                  1083.0               40.0                
50                   0                    0                    1009                 49                   0.004                100                  933.0                49.0                
50                   0                    0                    931                  40                   0.003                100                  871.0                40.0                
50                   0                    0                    765                  31                   0.003                100                  751.0                31.0                
50                   0                    0                    592                  44                   0.003                100                  552.0                44.0                
50                   0                    0                    708                  27                   0.003                100                  698.0                27.0                
50                   0                    0                    605                  36                   0.003                100                  583.0                36.0                
50                   0                    0                    1248                 59                   0.005                100                  1237.0               59.0                
50                   0                    0                    666                  27                   0.002                100                  653.0                27.0                
50                   0                    0                    549                  33                   0.003                100                  541.0                33.0                
50                   0                    0                    868                  45                   0.004                100                  856.0                45.0                
50                   0                    0                    1125                 51                   0.005                100                  1106.0               51.0                
50                   0                    0                    549                  29                   0.002                100                  548.0                29.0                
50                   0                    0                    840                  34                   0.003                100                  799.0                34.0                
50                   0                    0                    795                  61                   0.006                100                  784.0                61.0                
50                   0                    0                    2028                 90                   0.012                100                  1941.0               89.0                
50                   0                    0                    721                  33                   0.003                100                  701.0                33.0                
50                   0                    0                    712                  29                   0.002                100                  684.0                29.0                
50                   0                    0                    819                  34                   0.003                100                  813.0                34.0                
50                   0                    0                    1351                 70                   0.006                100                  1333.0               69.0                
50                   0                    0                    854                  48                   0.004                100                  842.0                46.0                
50                   0                    0                    1037                 40                   0.004                100                  1006.0               40.0                
50                   0                    0                    1484                 63                   0.005                100                  1463.0               63.0                
50                   0                    0                    835                  32                   0.003                100                  831.0                32.0                
50                   0                    0                    1287                 67                   0.006                100                  1235.0               67.0                
50                   0                    0                    666                  32                   0.002                100                  665.0                32.0                
50                   0                    0                    735                  42                   0.004                100                  713.0                42.0                
50                   0                    0                    769                  33                   0.003                100                  745.0                32.0                
50                   0                    0                    696                  40                   0.003                100                  602.0                40.0                
50                   0                    0                    803                  56                   0.004                100                  766.0                56.0                
50                   0                    0                    887                  40                   0.004                100                  839.0                40.0                
50                   0                    0                    1064                 46                   0.004                100                  1029.0               45.0                
50                   0                    0                    846                  43                   0.004                100                  816.0                43.0                
50                   0                    0                    920                  41                   0.003                100                  919.0                41.0                
50                   0                    0                    991                  60                   0.005                100                  976.0                60.0                
50                   0                    0                    757                  53                   0.005                100                  741.0                53.0                
50                   0                    0                    601                  28                   0.002                100                  575.0                28.0                
50                   0                    0                    961                  52                   0.004                100                  923.0                52.0                
50                   0                    0                    1022                 47                   0.004                100                  982.0                47.0                
50                   0                    0                    953                  38                   0.003                100                  889.0                38.0                
50                   0                    0                    676                  43                   0.003                100                  668.0                43.0                
50                   0                    0                    665                  34                   0.003                100                  658.0                34.0                
50                   0                    0                    954                  56                   0.004                100                  904.0                56.0                
50                   0                    0                    1179                 58                   0.005                100                  1129.0               57.0                
50                   0                    0                    710                  27                   0.002                100                  693.0                27.0                
50                   0                    0                    862                  42                   0.003                100                  815.0                42.0                
50                   0                    0                    858                  31                   0.003                100                  819.0                31.0                
50                   0                    0                    1056                 49                   0.004                100                  1022.0               49.0                
50                   0                    0                    854                  43                   0.003                100                  817.0                43.0                
50                   0                    0                    976                  41                   0.003                100                  974.0                41.0                
50                   0                    0                    762                  31                   0.003                100                  735.0                31.0                
50                   0                    0                    1368                 56                   0.006                100                  1349.0               56.0                
50                   0                    0                    840                  46                   0.003                100                  813.0                45.0                
50                   0                    0                    767                  37                   0.003                100                  727.0                37.0                
50                   0                    0                    679                  35                   0.003                100                  665.0                35.0                
50                   0                    0                    796                  31                   0.003                100                  768.0                31.0                
50                   0                    0                    897                  45                   0.004                100                  874.0                45.0                
50                   0                    0                    598                  29                   0.002                100                  594.0                28.0                
50                   0                    0                    1002                 54                   0.005                100                  961.0                54.0                
50                   0                    0                    709                  28                   0.002                100                  687.0                27.0                
50                   0                    0                    843                  36                   0.003                100                  835.0                36.0                
50                   0                    0                    845                  35                   0.003                100                  799.0                35.0                
50                   0                    0                    679                  37                   0.003                100                  670.0                37.0                
50                   0                    0                    632                  29                   0.002                100                  618.0                29.0                
50                   0                    0                    633                  31                   0.002                100                  597.0                31.0                
50                   0                    0                    639                  34                   0.002                100                  622.0                34.0                
50                   0                    0                    691                  27                   0.002                100                  684.0                27.0                
50                   0                    0                    495                  24                   0.002                100                  495.0                24.0                
50                   0                    0                    670                  36                   0.003                100                  646.0                36.0                
50                   0                    0                    1017                 50                   0.005                100                  994.0                50.0                
50                   0                    0                    626                  28                   0.003                100                  621.0                28.0                
50                   0                    0                    556                  28                   0.002                100                  532.0                28.0                
50                   0                    0                    636                  33                   0.003                100                  613.0                33.0                
50                   0                    0                    750                  41                   0.003                100                  741.0                41.0                
50                   0                    0                    835                  32                   0.003                100                  814.0                31.0                
50                   0                    0                    871                  53                   0.004                100                  832.0                53.0                
50                   0                    0                    1252                 45                   0.004                100                  1199.0               45.0                
50                   0                    0                    952                  53                   0.004                100                  925.0                53.0                
50                   0                    0                    733                  36                   0.003                100                  695.0                36.0                
50                   0                    0                    916                  51                   0.004                100                  877.0                51.0                
50                   0                    0                    803                  43                   0.003                100                  801.0                43.0                
50                   0                    0                    713                  35                   0.003                100                  690.0                35.0                
50                   0                    0                    908                  44                   0.004                100                  887.0                44.0                
50                   0                    0                    875                  35                   0.003                100                  864.0                33.0                
50                   0                    0                    803                  44                   0.005                100                  798.0                44.0                
50                   0                    0                    872                  34                   0.003                100                  855.0                34.0                
50                   0                    0                    1049                 59                   0.005                100                  1015.0               58.0                
50                   0                    0                    1093                 56                   0.005                100                  1061.0               54.0                
50                   0                    0                    826                  50                   0.004                100                  826.0                50.0                
50                   0                    0                    779                  48                   0.004                100                  767.0                48.0                
50                   0                    0                    689                  30                   0.003                100                  685.0                30.0                
50                   0                    0                    937                  44                   0.004                100                  936.0                44.0                
50                   0                    0                    744                  30                   0.003                100                  713.0                30.0                
50                   0                    0                    748                  30                   0.003                100                  747.0                30.0                
50                   0                    0                    715                  38                   0.003                100                  688.0                38.0                
50                   0                    0                    645                  36                   0.003                100                  644.0                36.0                
50                   0                    0                    1037                 47                   0.004                100                  1029.0               47.0                
50                   0                    0                    720                  32                   0.003                100                  706.0                32.0                
50                   0                    0                    1039                 48                   0.004                100                  998.0                48.0                
50                   0                    0                    1013                 53                   0.005                100                  993.0                52.0                
50                   0                    0                    572                  29                   0.002                100                  569.0                29.0                
50                   0                    0                    596                  25                   0.002                100                  592.0                24.0                
50                   0                    0                    677                  26                   0.002                100                  655.0                26.0                
50                   0                    0                    940                  43                   0.003                100                  911.0                43.0                
50                   0                    0                    1115                 56                   0.005                100                  1111.0               56.0                
50                   0                    0                    981                  46                   0.004                100                  964.0                46.0                
50                   0                    0                    633                  32                   0.003                100                  625.0                32.0                
50                   0                    0                    890                  49                   0.004                100                  842.0                48.0                
50                   0                    0                    1043                 71                   0.006                100                  1028.0               71.0                
50                   0                    0                    786                  36                   0.003                100                  766.0                36.0                
50                   0                    0                    1481                 74                   0.008                100                  1469.0               74.0                
50                   0                    0                    636                  25                   0.002                100                  604.0                25.0                
50                   0                    0                    787                  37                   0.003                100                  779.0                37.0                
50                   0                    0                    555                  28                   0.002                100                  532.0                28.0                
50                   0                    0                    816                  38                   0.003                100                  772.0                37.0                
50                   0                    0                    1100                 63                   0.005                100                  1020.0               63.0                
50                   0                    0                    797                  38                   0.003                100                  790.0                38.0                
50                   0                    0                    664                  36                   0.003                100                  648.0                36.0                
50                   0                    0                    1408                 51                   0.005                100                  1372.0               50.0                
50                   0                    0                    715                  29                   0.003                100                  711.0                29.0                
50                   0                    0                    930                  37                   0.003                100                  919.0                37.0                
50                   0                    0                    842                  43                   0.004                100                  804.0                43.0                
50                   0                    0                    939                  38                   0.003                100                  916.0                38.0                
50                   0                    0                    678                  29                   0.002                100                  667.0                28.0                
50                   0                    0                    1017                 48                   0.004                100                  958.0                48.0                
50                   0                    0                    687                  28                   0.002                100                  674.0                28.0                
50                   0                    0                    902                  60                   0.006                100                  849.0                60.0                
50                   0                    0                    1119                 64                   0.006                100                  1007.0               64.0                
50                   0                    0                    723                  36                   0.003                100                  695.0                36.0                
50                   0                    0                    584                  28                   0.002                100                  557.0                28.0                
50                   0                    0                    955                  41                   0.003                100                  925.0                41.0                
50                   0                    0                    750                  39                   0.003                100                  700.0                38.0                
50                   0                    0                    1118                 68                   0.005                100                  1077.0               67.0                
50                   0                    0                    1261                 56                   0.005                100                  1223.0               55.0                
50                   0                    0                    904                  49                   0.004                100                  883.0                49.0                
50                   0                    0                    669                  32                   0.003                100                  641.0                32.0                
50                   0                    0                    1213                 57                   0.005                100                  1137.0               57.0                
50                   0                    0                    622                  32                   0.003                100                  615.0                32.0                
50                   0                    0                    698                  32                   0.003                100                  671.0                32.0                
50                   0                    0                    1402                 54                   0.005                100                  1339.0               54.0                
