number               collision            collision_obst       flowtime             makespan             run_time             success              sum_of_dists         max_dist            
60                   0                    0                    654                  23                   0.002                100                  651.0                23.0                
60                   0                    0                    636                  28                   0.003                100                  591.0                28.0                
60                   0                    0                    890                  34                   0.003                100                  854.0                34.0                
60                   0                    0                    890                  30                   0.003                100                  863.0                28.0                
60                   0                    0                    907                  34                   0.004                100                  846.0                34.0                
60                   0                    0                    1093                 40                   0.004                100                  1065.0               39.0                
60                   0                    0                    706                  26                   0.002                100                  673.0                26.0                
60                   0                    0                    961                  37                   0.004                100                  922.0                37.0                
60                   0                    0                    746                  31                   0.003                100                  713.0                31.0                
60                   0                    0                    1005                 40                   0.004                100                  975.0                40.0                
60                   0                    0                    685                  30                   0.003                100                  643.0                30.0                
60                   0                    0                    1339                 47                   0.004                100                  1222.0               45.0                
60                   0                    0                    896                  39                   0.004                100                  808.0                39.0                
60                   0                    0                    1408                 41                   0.005                100                  1229.0               41.0                
60                   0                    0                    1239                 40                   0.004                100                  1166.0               39.0                
60                   0                    0                    864                  30                   0.003                100                  796.0                28.0                
60                   0                    0                    1109                 38                   0.004                100                  1056.0               38.0                
60                   0                    0                    839                  34                   0.004                100                  820.0                34.0                
60                   0                    0                    1057                 37                   0.004                100                  1006.0               37.0                
60                   0                    0                    877                  34                   0.004                100                  837.0                33.0                
60                   0                    0                    872                  33                   0.004                100                  858.0                33.0                
60                   0                    0                    647                  24                   0.002                100                  596.0                24.0                
60                   0                    0                    784                  26                   0.003                100                  727.0                26.0                
60                   0                    0                    811                  29                   0.003                100                  785.0                29.0                
60                   0                    0                    795                  27                   0.003                100                  781.0                27.0                
60                   0                    0                    1039                 39                   0.004                100                  979.0                39.0                
60                   0                    0                    863                  29                   0.003                100                  787.0                28.0                
60                   0                    0                    680                  25                   0.002                100                  677.0                24.0                
60                   0                    0                    754                  34                   0.003                100                  728.0                34.0                
60                   0                    0                    527                  22                   0.002                100                  502.0                22.0                
60                   0                    0                    1140                 36                   0.004                100                  1090.0               36.0                
60                   0                    0                    1029                 38                   0.004                100                  975.0                38.0                
60                   0                    0                    1024                 39                   0.004                100                  980.0                39.0                
60                   0                    0                    641                  32                   0.003                100                  622.0                32.0                
60                   0                    0                    853                  41                   0.004                100                  818.0                41.0                
60                   0                    0                    846                  30                   0.003                100                  765.0                28.0                
60                   0                    0                    715                  34                   0.003                100                  666.0                34.0                
60                   0                    0                    904                  31                   0.003                100                  864.0                31.0                
60                   0                    0                    569                  23                   0.003                100                  545.0                23.0                
60                   0                    0                    828                  30                   0.003                100                  790.0                30.0                
60                   0                    0                    1196                 46                   0.005                100                  1108.0               46.0                
60                   0                    0                    1182                 42                   0.004                100                  1125.0               41.0                
60                   0                    0                    837                  34                   0.003                100                  827.0                34.0                
60                   0                    0                    708                  31                   0.003                100                  697.0                31.0                
60                   0                    0                    796                  30                   0.003                100                  754.0                30.0                
60                   0                    0                    829                  30                   0.003                100                  756.0                30.0                
60                   0                    0                    1226                 39                   0.004                100                  1204.0               39.0                
60                   0                    0                    861                  29                   0.003                100                  806.0                29.0                
60                   0                    0                    814                  34                   0.003                100                  748.0                34.0                
60                   0                    0                    870                  29                   0.003                100                  840.0                29.0                
60                   0                    0                    547                  24                   0.002                100                  538.0                24.0                
60                   0                    0                    798                  26                   0.003                100                  769.0                26.0                
60                   0                    0                    998                  31                   0.003                100                  943.0                31.0                
60                   0                    0                    809                  32                   0.003                100                  752.0                31.0                
60                   0                    0                    996                  40                   0.005                100                  921.0                39.0                
60                   0                    0                    1271                 38                   0.004                100                  1190.0               37.0                
60                   0                    0                    844                  29                   0.003                100                  826.0                29.0                
60                   0                    0                    646                  24                   0.002                100                  617.0                24.0                
60                   0                    0                    505                  23                   0.002                100                  495.0                23.0                
60                   0                    0                    692                  28                   0.003                100                  650.0                27.0                
60                   0                    0                    1106                 43                   0.005                100                  1091.0               43.0                
60                   0                    0                    694                  32                   0.004                100                  665.0                32.0                
60                   0                    0                    1177                 48                   0.007                100                  1136.0               48.0                
60                   0                    0                    920                  31                   0.003                100                  890.0                30.0                
60                   0                    0                    834                  27                   0.003                100                  817.0                27.0                
60                   0                    0                    912                  34                   0.003                100                  864.0                34.0                
60                   0                    0                    625                  33                   0.003                100                  599.0                33.0                
60                   0                    0                    813                  28                   0.003                100                  764.0                27.0                
60                   0                    0                    1011                 33                   0.003                100                  967.0                33.0                
60                   0                    0                    1053                 43                   0.006                100                  954.0                42.0                
60                   0                    0                    634                  27                   0.002                100                  578.0                26.0                
60                   0                    0                    589                  28                   0.003                100                  577.0                28.0                
60                   0                    0                    615                  31                   0.003                100                  605.0                31.0                
60                   0                    0                    840                  40                   0.004                100                  783.0                38.0                
60                   0                    0                    656                  35                   0.003                100                  625.0                35.0                
60                   0                    0                    870                  33                   0.003                100                  863.0                33.0                
60                   0                    0                    792                  31                   0.003                100                  769.0                31.0                
60                   0                    0                    626                  26                   0.003                100                  601.0                26.0                
60                   0                    0                    628                  25                   0.002                100                  620.0                25.0                
60                   0                    0                    871                  29                   0.003                100                  851.0                28.0                
60                   0                    0                    763                  32                   0.003                100                  676.0                32.0                
60                   0                    0                    900                  37                   0.004                100                  852.0                36.0                
70                   0                    0                    903                  34                   0.004                100                  859.0                34.0                
70                   0                    0                    719                  26                   0.004                100                  692.0                26.0                
70                   0                    0                    1024                 37                   0.006                100                  984.0                37.0                
70                   0                    0                    951                  33                   0.005                100                  920.0                33.0                
70                   0                    0                    1043                 29                   0.004                100                  970.0                28.0                
70                   0                    0                    835                  31                   0.006                100                  786.0                31.0                
70                   0                    0                    1143                 34                   0.005                100                  1096.0               34.0                
70                   0                    0                    721                  31                   0.004                100                  676.0                30.0                
70                   0                    0                    1300                 41                   0.007                100                  1212.0               40.0                
70                   0                    0                    781                  37                   0.007                100                  725.0                37.0                
70                   0                    0                    715                  34                   0.006                100                  677.0                33.0                
70                   0                    0                    796                  33                   0.006                100                  743.0                33.0                
70                   0                    0                    1085                 33                   0.005                100                  1066.0               32.0                
70                   0                    0                    586                  26                   0.005                100                  556.0                26.0                
70                   0                    0                    880                  33                   0.004                100                  831.0                33.0                
70                   0                    0                    673                  20                   0.003                100                  635.0                20.0                
70                   0                    0                    1103                 38                   0.006                100                  1081.0               38.0                
70                   0                    0                    892                  30                   0.005                100                  820.0                30.0                
70                   0                    0                    1088                 35                   0.006                100                  1042.0               35.0                
70                   0                    0                    1115                 37                   0.006                100                  1068.0               36.0                
70                   0                    0                    991                  30                   0.005                100                  926.0                30.0                
70                   0                    0                    929                  30                   0.004                100                  906.0                29.0                
70                   0                    0                    1026                 31                   0.004                100                  930.0                31.0                
70                   0                    0                    926                  31                   0.004                100                  887.0                31.0                
70                   0                    0                    855                  32                   0.004                100                  809.0                32.0                
70                   0                    0                    729                  31                   0.006                100                  706.0                31.0                
70                   0                    0                    1041                 35                   0.004                100                  948.0                35.0                
70                   0                    0                    1017                 33                   0.005                100                  995.0                33.0                
70                   0                    0                    1030                 39                   0.005                100                  974.0                38.0                
70                   0                    0                    1135                 38                   0.005                100                  1109.0               37.0                
70                   0                    0                    1017                 31                   0.005                100                  996.0                30.0                
70                   0                    0                    1346                 41                   0.006                100                  1295.0               41.0                
70                   0                    0                    739                  27                   0.003                100                  700.0                26.0                
70                   0                    0                    971                  36                   0.005                100                  921.0                36.0                
70                   0                    0                    1077                 37                   0.007                100                  1025.0               36.0                
70                   0                    0                    1052                 35                   0.006                100                  985.0                35.0                
70                   0                    0                    898                  31                   0.005                100                  856.0                31.0                
70                   0                    0                    1391                 43                   0.006                100                  1316.0               43.0                
70                   0                    0                    815                  37                   0.006                100                  779.0                37.0                
70                   0                    0                    1086                 37                   0.005                100                  1039.0               37.0                
70                   0                    0                    1557                 47                   0.008                100                  1504.0               45.0                
70                   0                    0                    978                  38                   0.007                100                  941.0                38.0                
70                   0                    0                    882                  31                   0.004                100                  858.0                30.0                
70                   0                    0                    1055                 34                   0.005                100                  1034.0               34.0                
70                   0                    0                    897                  34                   0.004                100                  868.0                34.0                
70                   0                    0                    982                  39                   0.005                100                  919.0                39.0                
70                   0                    0                    956                  30                   0.004                100                  902.0                30.0                
70                   0                    0                    728                  29                   0.005                100                  717.0                29.0                
70                   0                    0                    957                  37                   0.005                100                  919.0                37.0                
70                   0                    0                    1074                 38                   0.005                100                  1023.0               37.0                
70                   0                    0                    798                  28                   0.004                100                  761.0                27.0                
70                   0                    0                    907                  34                   0.004                100                  860.0                34.0                
70                   0                    0                    924                  30                   0.004                100                  880.0                30.0                
70                   0                    0                    818                  33                   0.004                100                  766.0                30.0                
70                   0                    0                    1179                 36                   0.005                100                  1140.0               35.0                
70                   0                    0                    1032                 37                   0.005                100                  976.0                37.0                
70                   0                    0                    762                  28                   0.004                100                  679.0                28.0                
70                   0                    0                    1002                 35                   0.006                100                  945.0                35.0                
70                   0                    0                    1070                 35                   0.006                100                  1036.0               34.0                
70                   0                    0                    1242                 40                   0.006                100                  1200.0               38.0                
70                   0                    0                    1590                 45                   0.007                100                  1476.0               43.0                
70                   0                    0                    700                  25                   0.004                100                  669.0                25.0                
70                   0                    0                    983                  37                   0.007                100                  897.0                37.0                
70                   0                    0                    784                  28                   0.004                100                  751.0                28.0                
70                   0                    0                    803                  27                   0.003                100                  743.0                26.0                
70                   0                    0                    941                  37                   0.005                100                  882.0                37.0                
70                   0                    0                    1175                 39                   0.006                100                  1110.0               38.0                
70                   0                    0                    787                  23                   0.003                100                  740.0                23.0                
70                   0                    0                    955                  33                   0.004                100                  947.0                33.0                
70                   0                    0                    1072                 35                   0.005                100                  1030.0               35.0                
70                   0                    0                    948                  32                   0.005                100                  905.0                31.0                
70                   0                    0                    993                  38                   0.007                100                  915.0                38.0                
70                   0                    0                    1101                 37                   0.005                100                  1025.0               37.0                
70                   0                    0                    903                  34                   0.004                100                  821.0                34.0                
70                   0                    0                    1028                 32                   0.004                100                  939.0                32.0                
70                   0                    0                    630                  23                   0.003                100                  567.0                23.0                
70                   0                    0                    974                  34                   0.005                100                  939.0                33.0                
70                   0                    0                    1224                 33                   0.004                100                  1119.0               32.0                
70                   0                    0                    1025                 31                   0.004                100                  965.0                31.0                
70                   0                    0                    767                  31                   0.004                100                  725.0                31.0                
70                   0                    0                    867                  28                   0.004                100                  835.0                28.0                
70                   0                    0                    697                  30                   0.004                100                  655.0                30.0                
70                   0                    0                    922                  32                   0.005                100                  891.0                31.0                
70                   0                    0                    1186                 34                   0.005                100                  1136.0               34.0                
70                   0                    0                    843                  28                   0.005                100                  739.0                28.0                
70                   0                    0                    711                  24                   0.003                100                  673.0                24.0                
70                   0                    0                    1219                 37                   0.006                100                  1173.0               35.0                
70                   0                    0                    1053                 28                   0.004                100                  1046.0               27.0                
70                   0                    0                    941                  32                   0.004                100                  897.0                31.0                
70                   0                    0                    969                  36                   0.005                100                  919.0                36.0                
70                   0                    0                    1026                 34                   0.006                100                  1015.0               34.0                
70                   0                    0                    1300                 40                   0.006                100                  1201.0               40.0                
70                   0                    0                    994                  30                   0.004                100                  953.0                30.0                
70                   0                    0                    1054                 33                   0.005                100                  1018.0               33.0                
70                   0                    0                    1028                 39                   0.006                100                  960.0                36.0                
70                   0                    0                    740                  26                   0.004                100                  712.0                26.0                
70                   0                    0                    813                  30                   0.005                100                  797.0                29.0                
70                   0                    0                    785                  29                   0.005                100                  755.0                28.0                
70                   0                    0                    926                  33                   0.004                100                  872.0                33.0                
70                   0                    0                    1091                 40                   0.005                100                  1056.0               39.0                
70                   0                    0                    755                  31                   0.005                100                  712.0                31.0                
70                   0                    0                    823                  27                   0.004                100                  809.0                26.0                
70                   0                    0                    1009                 29                   0.005                100                  977.0                29.0                
70                   0                    0                    662                  26                   0.003                100                  656.0                26.0                
70                   0                    0                    627                  26                   0.003                100                  609.0                26.0                
70                   0                    0                    1057                 33                   0.004                100                  1049.0               31.0                
70                   0                    0                    1243                 46                   0.006                100                  1222.0               45.0                
70                   0                    0                    740                  26                   0.004                100                  690.0                26.0                
70                   0                    0                    1143                 36                   0.005                100                  1121.0               34.0                
70                   0                    0                    1116                 30                   0.004                100                  1064.0               30.0                
70                   0                    0                    1683                 45                   0.008                100                  1644.0               44.0                
70                   0                    0                    781                  35                   0.004                100                  720.0                35.0                
70                   0                    0                    958                  32                   0.005                100                  891.0                32.0                
70                   0                    0                    924                  28                   0.004                100                  914.0                28.0                
70                   0                    0                    721                  30                   0.004                100                  687.0                30.0                
70                   0                    0                    606                  26                   0.004                100                  596.0                26.0                
70                   0                    0                    914                  35                   0.005                100                  891.0                33.0                
70                   0                    0                    888                  33                   0.005                100                  854.0                33.0                
70                   0                    0                    1121                 32                   0.005                100                  1038.0               32.0                
70                   0                    0                    759                  26                   0.004                100                  741.0                26.0                
70                   0                    0                    964                  32                   0.004                100                  892.0                32.0                
70                   0                    0                    803                  26                   0.004                100                  776.0                25.0                
70                   0                    0                    1024                 34                   0.005                100                  947.0                34.0                
70                   0                    0                    908                  29                   0.005                100                  859.0                29.0                
70                   0                    0                    815                  25                   0.004                100                  777.0                25.0                
70                   0                    0                    749                  25                   0.003                100                  743.0                25.0                
70                   0                    0                    1053                 34                   0.005                100                  1006.0               33.0                
70                   0                    0                    913                  37                   0.005                100                  880.0                37.0                
70                   0                    0                    924                  38                   0.005                100                  853.0                38.0                
70                   0                    0                    985                  31                   0.004                100                  964.0                31.0                
70                   0                    0                    1243                 37                   0.006                100                  1196.0               37.0                
70                   0                    0                    769                  30                   0.004                100                  735.0                30.0                
70                   0                    0                    1414                 45                   0.007                100                  1331.0               43.0                
70                   0                    0                    865                  30                   0.004                100                  819.0                30.0                
70                   0                    0                    1161                 39                   0.006                100                  1115.0               38.0                
70                   0                    0                    1162                 43                   0.006                100                  1076.0               43.0                
70                   0                    0                    948                  36                   0.006                100                  889.0                36.0                
70                   0                    0                    1030                 37                   0.006                100                  960.0                36.0                
70                   0                    0                    697                  27                   0.004                100                  675.0                27.0                
70                   0                    0                    605                  25                   0.004                100                  566.0                25.0                
70                   0                    0                    1020                 41                   0.006                100                  950.0                41.0                
70                   0                    0                    1073                 34                   0.005                100                  1018.0               34.0                
70                   0                    0                    1397                 41                   0.006                100                  1352.0               39.0                
70                   0                    0                    1083                 41                   0.007                100                  1007.0               39.0                
70                   0                    0                    1001                 36                   0.004                100                  925.0                36.0                
70                   0                    0                    1104                 34                   0.005                100                  1093.0               34.0                
70                   0                    0                    1134                 33                   0.005                100                  1079.0               32.0                
70                   0                    0                    670                  28                   0.003                100                  613.0                28.0                
70                   0                    0                    1194                 35                   0.005                100                  1084.0               34.0                
70                   0                    0                    890                  32                   0.005                100                  856.0                31.0                
70                   0                    0                    787                  33                   0.004                100                  774.0                33.0                
70                   0                    0                    974                  35                   0.005                100                  930.0                34.0                
70                   0                    0                    890                  27                   0.004                100                  826.0                27.0                
70                   0                    0                    678                  32                   0.004                100                  649.0                32.0                
70                   0                    0                    969                  36                   0.005                100                  896.0                36.0                
70                   0                    0                    1037                 38                   0.005                100                  997.0                38.0                
70                   0                    0                    1343                 42                   0.006                100                  1301.0               40.0                
