number               collision            collision_obst       flowtime             makespan             run_time             success              sum_of_dists         max_dist            
50                   0                    0                    296                  10                   0.001                100                  280.0                10.0                
50                   0                    0                    249                  11                   0.001                100                  236.0                10.0                
50                   0                    0                    244                  9                    0.001                100                  237.0                9.0                 
50                   0                    0                    281                  12                   0.001                100                  267.0                11.0                
50                   0                    0                    300                  12                   0.001                100                  295.0                12.0                
50                   0                    0                    256                  10                   0.001                100                  252.0                9.0                 
50                   0                    0                    258                  11                   0.001                100                  255.0                11.0                
50                   0                    0                    316                  12                   0.001                100                  311.0                12.0                
50                   0                    0                    271                  11                   0.001                100                  245.0                11.0                
50                   0                    0                    265                  10                   0.001                100                  265.0                10.0                
50                   0                    0                    238                  10                   0.001                100                  234.0                10.0                
50                   0                    0                    241                  10                   0.001                100                  238.0                10.0                
50                   0                    0                    310                  11                   0.001                100                  303.0                11.0                
50                   0                    0                    344                  11                   0.001                100                  324.0                11.0                
50                   0                    0                    219                  12                   0.001                100                  217.0                11.0                
50                   0                    0                    300                  12                   0.001                100                  296.0                12.0                
50                   0                    0                    260                  11                   0.001                100                  240.0                11.0                
50                   0                    0                    229                  8                    0.001                100                  220.0                8.0                 
50                   0                    0                    404                  12                   0.001                100                  401.0                12.0                
50                   0                    0                    271                  10                   0.001                100                  262.0                10.0                
50                   0                    0                    252                  11                   0.001                100                  244.0                11.0                
50                   0                    0                    400                  15                   0.001                100                  385.0                13.0                
50                   0                    0                    234                  10                   0.001                100                  234.0                10.0                
50                   0                    0                    266                  12                   0.001                100                  255.0                11.0                
50                   0                    0                    239                  10                   0.001                100                  232.0                10.0                
50                   0                    0                    276                  10                   0.001                100                  262.0                10.0                
50                   0                    0                    365                  12                   0.001                100                  351.0                11.0                
50                   0                    0                    431                  13                   0.001                100                  419.0                13.0                
50                   0                    0                    277                  12                   0.001                100                  264.0                11.0                
50                   0                    0                    209                  10                   0.001                100                  200.0                10.0                
50                   0                    0                    278                  11                   0.001                100                  271.0                10.0                
50                   0                    0                    223                  11                   0.001                100                  216.0                10.0                
50                   0                    0                    325                  11                   0.001                100                  316.0                11.0                
50                   0                    0                    326                  12                   0.001                100                  323.0                11.0                
60                   0                    0                    261                  10                   0.001                100                  257.0                9.0                 
60                   0                    0                    253                  8                    0.001                100                  239.0                8.0                 
60                   0                    0                    305                  9                    0.001                100                  298.0                9.0                 
60                   0                    0                    294                  10                   0.001                100                  281.0                10.0                
60                   0                    0                    386                  11                   0.001                100                  378.0                10.0                
60                   0                    0                    289                  9                    0.001                100                  283.0                8.0                 
60                   0                    0                    284                  9                    0.001                100                  274.0                9.0                 
60                   0                    0                    301                  9                    0.001                100                  295.0                8.0                 
60                   0                    0                    303                  9                    0.001                100                  295.0                9.0                 
60                   0                    0                    250                  11                   0.001                100                  244.0                11.0                
60                   0                    0                    256                  11                   0.001                100                  243.0                10.0                
60                   0                    0                    334                  13                   0.002                100                  310.0                12.0                
60                   0                    0                    264                  9                    0.001                100                  251.0                9.0                 
60                   0                    0                    253                  12                   0.002                100                  243.0                12.0                
60                   0                    0                    385                  11                   0.001                100                  356.0                11.0                
60                   0                    0                    357                  11                   0.001                100                  334.0                10.0                
60                   0                    0                    287                  9                    0.001                100                  277.0                9.0                 
60                   0                    0                    384                  12                   0.001                100                  369.0                11.0                
60                   0                    0                    301                  10                   0.001                100                  285.0                9.0                 
60                   0                    0                    299                  10                   0.001                100                  280.0                9.0                 
60                   0                    0                    273                  9                    0.001                100                  262.0                9.0                 
60                   0                    0                    247                  9                    0.001                100                  239.0                9.0                 
60                   0                    0                    264                  8                    0.001                100                  260.0                8.0                 
60                   0                    0                    286                  10                   0.001                100                  280.0                9.0                 
60                   0                    0                    278                  10                   0.001                100                  257.0                10.0                
60                   0                    0                    236                  8                    0.001                100                  227.0                8.0                 
60                   0                    0                    368                  10                   0.001                100                  359.0                10.0                
60                   0                    0                    291                  9                    0.002                100                  282.0                9.0                 
60                   0                    0                    255                  8                    0.001                100                  232.0                8.0                 
60                   0                    0                    531                  14                   0.002                100                  503.0                13.0                
60                   0                    0                    306                  9                    0.001                100                  288.0                9.0                 
60                   0                    0                    353                  11                   0.001                100                  322.0                10.0                
60                   0                    0                    247                  10                   0.001                100                  239.0                10.0                
60                   0                    0                    302                  10                   0.001                100                  288.0                10.0                
60                   0                    0                    387                  11                   0.001                100                  366.0                11.0                
60                   0                    0                    225                  8                    0.001                100                  218.0                8.0                 
60                   0                    0                    279                  9                    0.001                100                  270.0                8.0                 
60                   0                    0                    329                  12                   0.001                100                  308.0                11.0                
60                   0                    0                    311                  11                   0.001                100                  294.0                11.0                
60                   0                    0                    253                  12                   0.002                100                  245.0                11.0                
60                   0                    0                    208                  7                    0.001                100                  203.0                7.0                 
60                   0                    0                    323                  12                   0.002                100                  303.0                11.0                
60                   0                    0                    237                  10                   0.001                100                  228.0                10.0                
60                   0                    0                    273                  10                   0.001                100                  261.0                9.0                 
60                   0                    0                    282                  12                   0.002                100                  262.0                11.0                
60                   0                    0                    310                  11                   0.001                100                  305.0                10.0                
60                   0                    0                    237                  8                    0.001                100                  217.0                8.0                 
60                   0                    0                    261                  9                    0.001                100                  256.0                9.0                 
60                   0                    0                    315                  10                   0.001                100                  310.0                10.0                
60                   0                    0                    298                  9                    0.001                100                  284.0                9.0                 
60                   0                    0                    298                  12                   0.002                100                  278.0                12.0                
60                   0                    0                    303                  11                   0.001                100                  292.0                10.0                
60                   0                    0                    310                  10                   0.001                100                  289.0                10.0                
60                   0                    0                    403                  11                   0.001                100                  382.0                11.0                
60                   0                    0                    285                  11                   0.001                100                  278.0                11.0                
60                   0                    0                    295                  9                    0.001                100                  286.0                9.0                 
60                   0                    0                    284                  11                   0.001                100                  274.0                11.0                
60                   0                    0                    293                  9                    0.001                100                  281.0                8.0                 
60                   0                    0                    309                  10                   0.001                100                  297.0                10.0                
60                   0                    0                    300                  11                   0.001                100                  292.0                10.0                
60                   0                    0                    304                  9                    0.001                100                  299.0                9.0                 
60                   0                    0                    212                  8                    0.001                100                  204.0                8.0                 
60                   0                    0                    284                  8                    0.001                100                  267.0                8.0                 
60                   0                    0                    307                  7                    0.001                100                  301.0                7.0                 
60                   0                    0                    379                  11                   0.002                100                  373.0                11.0                
60                   0                    0                    285                  10                   0.001                100                  273.0                9.0                 
60                   0                    0                    404                  12                   0.001                100                  374.0                11.0                
60                   0                    0                    389                  11                   0.001                100                  383.0                11.0                
60                   0                    0                    383                  13                   0.002                100                  353.0                13.0                
60                   0                    0                    328                  12                   0.001                100                  310.0                12.0                
60                   0                    0                    285                  9                    0.001                100                  274.0                9.0                 
60                   0                    0                    323                  11                   0.002                100                  309.0                11.0                
60                   0                    0                    260                  11                   0.001                100                  259.0                11.0                
60                   0                    0                    313                  10                   0.001                100                  309.0                10.0                
60                   0                    0                    271                  11                   0.001                100                  258.0                11.0                
60                   0                    0                    285                  9                    0.001                100                  269.0                9.0                 
60                   0                    0                    276                  9                    0.001                100                  262.0                8.0                 
60                   0                    0                    246                  9                    0.002                100                  240.0                9.0                 
60                   0                    0                    258                  10                   0.001                100                  246.0                9.0                 
60                   0                    0                    250                  8                    0.001                100                  238.0                8.0                 
60                   0                    0                    425                  12                   0.001                100                  412.0                11.0                
60                   0                    0                    252                  10                   0.001                100                  231.0                10.0                
60                   0                    0                    355                  11                   0.001                100                  342.0                10.0                
60                   0                    0                    231                  9                    0.001                100                  227.0                8.0                 
60                   0                    0                    387                  11                   0.001                100                  367.0                11.0                
60                   0                    0                    281                  8                    0.001                100                  277.0                8.0                 
60                   0                    0                    388                  14                   0.001                100                  372.0                13.0                
60                   0                    0                    289                  12                   0.001                100                  276.0                12.0                
60                   0                    0                    293                  9                    0.001                100                  268.0                8.0                 
60                   0                    0                    267                  8                    0.001                100                  257.0                8.0                 
60                   0                    0                    225                  9                    0.001                100                  224.0                9.0                 
60                   0                    0                    385                  13                   0.001                100                  363.0                13.0                
60                   0                    0                    349                  10                   0.001                100                  312.0                10.0                
60                   0                    0                    385                  12                   0.002                100                  370.0                11.0                
60                   0                    0                    316                  10                   0.001                100                  300.0                9.0                 
60                   0                    0                    307                  9                    0.001                100                  294.0                9.0                 
60                   0                    0                    273                  10                   0.001                100                  263.0                9.0                 
60                   0                    0                    494                  15                   0.002                100                  469.0                14.0                
60                   0                    0                    319                  13                   0.001                100                  290.0                12.0                
60                   0                    0                    324                  11                   0.001                100                  313.0                11.0                
60                   0                    0                    283                  10                   0.001                100                  272.0                10.0                
60                   0                    0                    303                  11                   0.001                100                  293.0                10.0                
60                   0                    0                    275                  8                    0.001                100                  264.0                8.0                 
60                   0                    0                    538                  15                   0.002                100                  513.0                14.0                
60                   0                    0                    315                  13                   0.001                100                  286.0                12.0                
60                   0                    0                    251                  7                    0.001                100                  237.0                7.0                 
60                   0                    0                    235                  8                    0.001                100                  219.0                8.0                 
60                   0                    0                    252                  10                   0.001                100                  249.0                9.0                 
60                   0                    0                    345                  11                   0.001                100                  330.0                11.0                
60                   0                    0                    395                  11                   0.001                100                  372.0                10.0                
60                   0                    0                    316                  10                   0.001                100                  315.0                10.0                
60                   0                    0                    276                  12                   0.001                100                  259.0                12.0                
60                   0                    0                    425                  12                   0.001                100                  383.0                11.0                
60                   0                    0                    308                  10                   0.001                100                  301.0                9.0                 
60                   0                    0                    330                  10                   0.001                100                  309.0                10.0                
60                   0                    0                    284                  9                    0.001                100                  268.0                9.0                 
60                   0                    0                    267                  9                    0.001                100                  249.0                9.0                 
60                   0                    0                    295                  12                   0.002                100                  284.0                12.0                
60                   0                    0                    483                  14                   0.002                100                  461.0                13.0                
60                   0                    0                    269                  8                    0.001                100                  260.0                8.0                 
60                   0                    0                    321                  13                   0.002                100                  302.0                11.0                
60                   0                    0                    315                  8                    0.001                100                  306.0                8.0                 
60                   0                    0                    273                  9                    0.001                100                  259.0                8.0                 
60                   0                    0                    256                  9                    0.001                100                  247.0                9.0                 
60                   0                    0                    395                  14                   0.002                100                  363.0                13.0                
60                   0                    0                    345                  12                   0.001                100                  340.0                11.0                
60                   0                    0                    380                  12                   0.002                100                  372.0                12.0                
60                   0                    0                    416                  16                   0.002                100                  394.0                14.0                
60                   0                    0                    326                  10                   0.001                100                  300.0                10.0                
60                   0                    0                    277                  9                    0.001                100                  271.0                9.0                 
60                   0                    0                    292                  11                   0.001                100                  289.0                11.0                
60                   0                    0                    245                  9                    0.001                100                  239.0                8.0                 
60                   0                    0                    227                  8                    0.001                100                  222.0                8.0                 
60                   0                    0                    387                  12                   0.001                100                  375.0                11.0                
60                   0                    0                    451                  13                   0.002                100                  421.0                12.0                
60                   0                    0                    245                  11                   0.001                100                  241.0                10.0                
60                   0                    0                    292                  10                   0.001                100                  274.0                10.0                
60                   0                    0                    306                  9                    0.001                100                  295.0                9.0                 
60                   0                    0                    294                  10                   0.001                100                  273.0                10.0                
60                   0                    0                    413                  14                   0.002                100                  384.0                14.0                
60                   0                    0                    308                  10                   0.001                100                  291.0                10.0                
60                   0                    0                    279                  9                    0.001                100                  267.0                8.0                 
60                   0                    0                    403                  12                   0.001                100                  380.0                12.0                
60                   0                    0                    339                  11                   0.001                100                  328.0                11.0                
60                   0                    0                    227                  8                    0.001                100                  211.0                8.0                 
60                   0                    0                    224                  10                   0.001                100                  216.0                10.0                
60                   0                    0                    322                  11                   0.001                100                  303.0                10.0                
60                   0                    0                    329                  10                   0.001                100                  316.0                10.0                
60                   0                    0                    264                  9                    0.001                100                  246.0                8.0                 
60                   0                    0                    316                  12                   0.001                100                  298.0                12.0                
60                   0                    0                    266                  8                    0.001                100                  253.0                8.0                 
60                   0                    0                    365                  12                   0.001                100                  340.0                12.0                
60                   0                    0                    275                  11                   0.001                100                  265.0                10.0                
60                   0                    0                    275                  9                    0.001                100                  265.0                9.0                 
60                   0                    0                    357                  11                   0.001                100                  343.0                10.0                
60                   0                    0                    301                  9                    0.001                100                  292.0                9.0                 
60                   0                    0                    227                  8                    0.001                100                  224.0                7.0                 
60                   0                    0                    288                  10                   0.001                100                  273.0                9.0                 
60                   0                    0                    386                  11                   0.001                100                  368.0                10.0                
60                   0                    0                    292                  9                    0.001                100                  278.0                9.0                 
60                   0                    0                    352                  10                   0.001                100                  341.0                10.0                
60                   0                    0                    270                  10                   0.001                100                  263.0                10.0                
60                   0                    0                    265                  11                   0.001                100                  256.0                10.0                
60                   0                    0                    307                  10                   0.001                100                  293.0                9.0                 
60                   0                    0                    211                  8                    0.001                100                  206.0                8.0                 
60                   0                    0                    260                  10                   0.001                100                  245.0                10.0                
60                   0                    0                    354                  16                   0.002                100                  340.0                14.0                
60                   0                    0                    277                  9                    0.001                100                  264.0                9.0                 
60                   0                    0                    236                  9                    0.001                100                  228.0                8.0                 
60                   0                    0                    312                  11                   0.001                100                  300.0                11.0                
60                   0                    0                    319                  10                   0.001                100                  310.0                10.0                
60                   0                    0                    348                  11                   0.001                100                  326.0                10.0                
60                   0                    0                    322                  9                    0.001                100                  310.0                9.0                 
60                   0                    0                    263                  8                    0.001                100                  258.0                8.0                 
60                   0                    0                    230                  9                    0.001                100                  226.0                8.0                 
60                   0                    0                    249                  10                   0.001                100                  239.0                9.0                 
60                   0                    0                    305                  9                    0.001                100                  288.0                9.0                 
60                   0                    0                    242                  10                   0.001                100                  235.0                10.0                
60                   0                    0                    248                  12                   0.002                100                  235.0                11.0                
60                   0                    0                    249                  9                    0.001                100                  246.0                9.0                 
60                   0                    0                    348                  11                   0.001                100                  330.0                10.0                
60                   0                    0                    273                  8                    0.001                100                  265.0                8.0                 
60                   0                    0                    321                  12                   0.001                100                  308.0                12.0                
60                   0                    0                    246                  10                   0.001                100                  239.0                9.0                 
60                   0                    0                    315                  11                   0.001                100                  297.0                11.0                
60                   0                    0                    340                  10                   0.001                100                  327.0                9.0                 
60                   0                    0                    268                  8                    0.001                100                  267.0                8.0                 
60                   0                    0                    296                  11                   0.001                100                  281.0                9.0                 
60                   0                    0                    322                  11                   0.001                100                  289.0                10.0                
60                   0                    0                    288                  9                    0.001                100                  274.0                9.0                 
60                   0                    0                    268                  9                    0.001                100                  260.0                9.0                 
60                   0                    0                    305                  9                    0.001                100                  288.0                8.0                 
60                   0                    0                    247                  11                   0.002                100                  229.0                11.0                
60                   0                    0                    438                  12                   0.002                100                  413.0                11.0                
60                   0                    0                    274                  8                    0.001                100                  264.0                8.0                 
60                   0                    0                    364                  11                   0.001                100                  343.0                10.0                
60                   0                    0                    342                  12                   0.002                100                  317.0                12.0                
60                   0                    0                    336                  10                   0.001                100                  316.0                9.0                 
60                   0                    0                    598                  15                   0.002                100                  556.0                14.0                
60                   0                    0                    287                  13                   0.001                100                  274.0                12.0                
60                   0                    0                    290                  9                    0.001                100                  273.0                9.0                 
60                   0                    0                    284                  9                    0.001                100                  270.0                8.0                 
60                   0                    0                    266                  10                   0.001                100                  248.0                10.0                
60                   0                    0                    250                  9                    0.001                100                  237.0                9.0                 
60                   0                    0                    249                  9                    0.001                100                  235.0                9.0                 
