number               collision            collision_obst       flowtime             makespan             runtime              success              sum_of_dists         max_dist            
100                  0                    0                    4411                 106                  0.034                100                  4267.0               106.0               
100                  0                    0                    3736                 112                  0.038                100                  3716.0               112.0               
100                  0                    0                    4673                 101                  0.033                100                  4614.0               101.0               
100                  0                    0                    3070                 79                   0.026                100                  3058.0               79.0                
100                  0                    0                    3296                 71                   0.022                100                  3235.0               71.0                
100                  0                    0                    3304                 89                   0.028                100                  3219.0               89.0                
100                  0                    0                    3411                 94                   0.029                100                  3408.0               94.0                
100                  0                    0                    2911                 72                   0.022                100                  2908.0               72.0                
100                  0                    0                    3024                 77                   0.024                100                  2977.0               77.0                
100                  0                    0                    4320                 108                  0.036                100                  4301.0               108.0               
100                  0                    0                    4420                 101                  0.031                100                  4391.0               101.0               
100                  0                    0                    3514                 94                   0.029                100                  3432.0               94.0                
100                  0                    0                    3981                 102                  0.033                100                  3898.0               102.0               
100                  0                    0                    3123                 84                   0.026                100                  3018.0               84.0                
100                  0                    0                    2489                 78                   0.025                100                  2485.0               78.0                
100                  0                    0                    3947                 109                  0.037                100                  3937.0               109.0               
100                  0                    0                    3603                 91                   0.029                100                  3503.0               91.0                
100                  0                    0                    3416                 87                   0.03                 100                  3350.0               87.0                
100                  0                    0                    2649                 75                   0.024                100                  2618.0               75.0                
100                  0                    0                    5314                 122                  0.039                100                  5272.0               122.0               
100                  0                    0                    3973                 128                  0.037                100                  3924.0               128.0               
100                  0                    0                    3386                 88                   0.029                100                  3341.0               88.0                
100                  0                    0                    4331                 118                  0.037                100                  4308.0               118.0               
100                  0                    0                    3381                 90                   0.028                100                  3293.0               90.0                
100                  0                    0                    2968                 83                   0.03                 100                  2966.0               83.0                
100                  0                    0                    3888                 82                   0.026                100                  3882.0               82.0                
100                  0                    0                    2514                 61                   0.018                100                  2499.0               61.0                
100                  0                    0                    3353                 81                   0.024                100                  3328.0               81.0                
100                  0                    0                    3476                 78                   0.025                100                  3443.0               78.0                
100                  0                    0                    2624                 80                   0.023                100                  2581.0               80.0                
100                  0                    0                    3237                 66                   0.023                100                  3230.0               66.0                
100                  0                    0                    2987                 55                   0.015                100                  2976.0               55.0                
100                  0                    0                    3511                 87                   0.027                100                  3490.0               87.0                
100                  0                    0                    3329                 101                  0.035                100                  3320.0               101.0               
100                  0                    0                    3222                 85                   0.025                100                  3188.0               85.0                
100                  0                    0                    2758                 82                   0.03                 100                  2754.0               82.0                
100                  0                    0                    4106                 109                  0.033                100                  3907.0               109.0               
100                  0                    0                    6011                 122                  0.038                100                  5830.0               121.0               
100                  0                    0                    4231                 87                   0.024                100                  4231.0               87.0                
100                  0                    0                    3241                 80                   0.026                100                  3190.0               80.0                
100                  0                    0                    3601                 89                   0.029                100                  3547.0               89.0                
100                  0                    0                    2966                 86                   0.027                100                  2939.0               86.0                
100                  0                    0                    3287                 86                   0.03                 100                  3241.0               86.0                
100                  0                    0                    4605                 95                   0.033                100                  4555.0               95.0                
100                  0                    0                    4409                 117                  0.044                100                  4387.0               117.0               
100                  0                    0                    3206                 84                   0.028                100                  3152.0               84.0                
100                  0                    0                    3674                 85                   0.027                100                  3670.0               85.0                
100                  0                    0                    3378                 80                   0.026                100                  3340.0               80.0                
100                  0                    0                    4118                 90                   0.028                100                  4113.0               89.0                
100                  0                    0                    2816                 80                   0.028                100                  2788.0               80.0                
100                  0                    0                    2588                 71                   0.021                100                  2564.0               71.0                
100                  0                    0                    2963                 66                   0.021                100                  2872.0               66.0                
100                  0                    0                    2602                 65                   0.019                100                  2602.0               65.0                
100                  0                    0                    2600                 75                   0.024                100                  2539.0               75.0                
100                  0                    0                    3307                 110                  0.038                100                  3268.0               110.0               
100                  0                    0                    4540                 109                  0.035                100                  4499.0               109.0               
100                  0                    0                    2111                 68                   0.02                 100                  2078.0               68.0                
100                  0                    0                    3377                 99                   0.034                100                  3331.0               99.0                
100                  0                    0                    2839                 79                   0.025                100                  2835.0               79.0                
100                  0                    0                    3202                 75                   0.023                100                  3176.0               75.0                
100                  0                    0                    4244                 83                   0.029                100                  4241.0               83.0                
100                  0                    0                    4010                 94                   0.03                 100                  3898.0               94.0                
100                  0                    0                    2615                 87                   0.03                 100                  2590.0               87.0                
100                  0                    0                    3520                 87                   0.03                 100                  3520.0               87.0                
100                  0                    0                    3735                 84                   0.024                100                  3735.0               84.0                
100                  0                    0                    4893                 126                  0.04                 100                  4882.0               126.0               
100                  0                    0                    4068                 94                   0.029                100                  3916.0               94.0                
100                  0                    0                    2952                 74                   0.023                100                  2864.0               74.0                
100                  0                    0                    5399                 113                  0.037                100                  5307.0               113.0               
100                  0                    0                    2804                 58                   0.018                100                  2791.0               58.0                
100                  0                    0                    3098                 77                   0.022                100                  3098.0               77.0                
100                  0                    0                    3031                 85                   0.03                 100                  2986.0               85.0                
100                  0                    0                    3214                 78                   0.025                100                  3195.0               78.0                
100                  0                    0                    3569                 90                   0.03                 100                  3528.0               90.0                
100                  0                    0                    5604                 134                  0.042                100                  5553.0               134.0               
100                  0                    0                    3069                 70                   0.022                100                  3002.0               70.0                
100                  0                    0                    3374                 84                   0.027                100                  3332.0               84.0                
100                  0                    0                    2960                 95                   0.032                100                  2896.0               95.0                
100                  0                    0                    3842                 108                  0.034                100                  3834.0               108.0               
100                  0                    0                    4116                 83                   0.026                100                  4026.0               83.0                
100                  0                    0                    3039                 78                   0.022                100                  3030.0               78.0                
100                  0                    0                    2805                 68                   0.021                100                  2792.0               68.0                
100                  0                    0                    2838                 84                   0.027                100                  2837.0               84.0                
100                  0                    0                    5450                 120                  0.038                100                  5381.0               120.0               
100                  0                    0                    3565                 87                   0.03                 100                  3482.0               87.0                
100                  0                    0                    6724                 161                  0.046                100                  6618.0               161.0               
100                  0                    0                    3878                 95                   0.027                100                  3815.0               94.0                
100                  0                    0                    2936                 71                   0.024                100                  2927.0               71.0                
100                  0                    0                    4108                 88                   0.027                100                  4107.0               88.0                
100                  0                    0                    4485                 120                  0.046                100                  4482.0               120.0               
100                  0                    0                    2968                 69                   0.022                100                  2930.0               68.0                
100                  0                    0                    3650                 86                   0.027                100                  3558.0               86.0                
100                  0                    0                    3613                 84                   0.026                100                  3613.0               84.0                
100                  0                    0                    3285                 77                   0.027                100                  3187.0               77.0                
100                  0                    0                    4562                 98                   0.029                100                  4514.0               98.0                
100                  0                    0                    2970                 101                  0.031                100                  2970.0               101.0               
100                  0                    0                    4322                 85                   0.027                100                  4272.0               85.0                
100                  0                    0                    4288                 102                  0.032                100                  4287.0               102.0               
100                  0                    0                    3002                 68                   0.02                 100                  2972.0               68.0                
100                  0                    0                    2542                 74                   0.023                100                  2531.0               74.0                
100                  0                    0                    2771                 77                   0.027                100                  2683.0               77.0                
100                  0                    0                    2813                 66                   0.02                 100                  2770.0               66.0                
100                  0                    0                    3816                 109                  0.035                100                  3750.0               109.0               
100                  0                    0                    2766                 73                   0.022                100                  2718.0               73.0                
100                  0                    0                    3053                 88                   0.034                100                  3050.0               88.0                
100                  0                    0                    4409                 90                   0.03                 100                  4353.0               90.0                
100                  0                    0                    3864                 94                   0.029                100                  3809.0               94.0                
100                  0                    0                    2718                 70                   0.021                100                  2628.0               70.0                
100                  0                    0                    2747                 66                   0.021                100                  2737.0               66.0                
100                  0                    0                    3386                 102                  0.03                 100                  3187.0               102.0               
100                  0                    0                    4691                 129                  0.042                100                  4608.0               129.0               
100                  0                    0                    5221                 124                  0.037                100                  5190.0               122.0               
100                  0                    0                    2435                 78                   0.023                100                  2432.0               78.0                
100                  0                    0                    4281                 88                   0.03                 100                  4223.0               88.0                
100                  0                    0                    2384                 72                   0.036                100                  2382.0               72.0                
100                  0                    0                    3150                 71                   0.021                100                  3131.0               71.0                
100                  0                    0                    3809                 110                  0.034                100                  3712.0               110.0               
100                  0                    0                    2608                 78                   0.023                100                  2607.0               78.0                
110                  0                    0                    5599                 139                  0.052                100                  5593.0               139.0               
110                  0                    0                    3350                 110                  0.039                100                  3327.0               110.0               
110                  0                    0                    4254                 120                  0.044                100                  4166.0               120.0               
110                  0                    0                    4225                 103                  0.038                100                  4180.0               103.0               
110                  0                    0                    2854                 84                   0.034                100                  2824.0               84.0                
110                  0                    0                    3477                 93                   0.039                100                  3404.0               93.0                
110                  0                    0                    3849                 91                   0.031                100                  3757.0               91.0                
110                  0                    0                    2954                 62                   0.022                100                  2934.0               62.0                
110                  0                    0                    3507                 81                   0.026                100                  3458.0               81.0                
110                  0                    0                    4870                 95                   0.035                100                  4792.0               95.0                
110                  0                    0                    3912                 86                   0.031                100                  3883.0               86.0                
110                  0                    0                    3483                 76                   0.032                100                  3470.0               76.0                
110                  0                    0                    2304                 46                   0.015                100                  2230.0               46.0                
110                  0                    0                    3533                 73                   0.026                100                  3506.0               73.0                
110                  0                    0                    3672                 98                   0.037                100                  3639.0               98.0                
110                  0                    0                    3377                 74                   0.028                100                  3276.0               74.0                
110                  0                    0                    4053                 89                   0.037                100                  3965.0               89.0                
110                  0                    0                    3654                 80                   0.029                100                  3634.0               80.0                
110                  0                    0                    4084                 91                   0.034                100                  3993.0               91.0                
110                  0                    0                    4269                 87                   0.032                100                  4120.0               87.0                
110                  0                    0                    3200                 81                   0.029                100                  3159.0               81.0                
110                  0                    0                    5226                 129                  0.05                 100                  4927.0               129.0               
110                  0                    0                    3410                 79                   0.028                100                  3316.0               79.0                
110                  0                    0                    4830                 117                  0.047                100                  4752.0               117.0               
110                  0                    0                    2614                 54                   0.018                100                  2561.0               54.0                
110                  0                    0                    4362                 85                   0.029                100                  4324.0               85.0                
110                  0                    0                    4152                 97                   0.036                100                  4144.0               97.0                
110                  0                    0                    3586                 90                   0.031                100                  3480.0               90.0                
110                  0                    0                    3430                 79                   0.028                100                  3375.0               78.0                
110                  0                    0                    4334                 77                   0.028                100                  4289.0               77.0                
110                  0                    0                    5561                 127                  0.051                100                  5560.0               126.0               
110                  0                    0                    5024                 122                  0.045                100                  4922.0               122.0               
110                  0                    0                    3452                 88                   0.034                100                  3446.0               88.0                
110                  0                    0                    4383                 95                   0.034                100                  4224.0               95.0                
110                  0                    0                    3580                 78                   0.024                100                  3577.0               78.0                
110                  0                    0                    3142                 82                   0.032                100                  3140.0               82.0                
110                  0                    0                    2856                 73                   0.024                100                  2774.0               73.0                
110                  0                    0                    2750                 54                   0.019                100                  2730.0               54.0                
110                  0                    0                    3077                 67                   0.023                100                  3072.0               67.0                
110                  0                    0                    3486                 86                   0.031                100                  3376.0               86.0                
110                  0                    0                    4865                 96                   0.037                100                  4752.0               96.0                
110                  0                    0                    3208                 68                   0.023                100                  3183.0               68.0                
110                  0                    0                    4228                 81                   0.027                100                  4164.0               81.0                
110                  0                    0                    4770                 95                   0.036                100                  4741.0               95.0                
110                  0                    0                    2625                 58                   0.02                 100                  2623.0               58.0                
110                  0                    0                    5472                 150                  0.049                100                  5434.0               150.0               
110                  0                    0                    2823                 70                   0.027                100                  2821.0               70.0                
110                  0                    0                    3518                 68                   0.025                100                  3461.0               68.0                
110                  0                    0                    3381                 89                   0.034                100                  3379.0               89.0                
110                  0                    0                    4030                 81                   0.03                 100                  4004.0               81.0                
110                  0                    0                    4324                 120                  0.048                100                  4301.0               120.0               
110                  0                    0                    3749                 85                   0.028                100                  3692.0               85.0                
110                  0                    0                    3339                 75                   0.031                100                  3301.0               74.0                
110                  0                    0                    3450                 96                   0.036                100                  3389.0               96.0                
110                  0                    0                    2880                 85                   0.033                100                  2845.0               85.0                
110                  0                    0                    4195                 102                  0.038                100                  4193.0               102.0               
110                  0                    0                    4101                 94                   0.035                100                  4035.0               94.0                
110                  0                    0                    4479                 94                   0.031                100                  4474.0               94.0                
110                  0                    0                    3256                 65                   0.024                100                  3163.0               65.0                
110                  0                    0                    3937                 108                  0.039                100                  3801.0               107.0               
110                  0                    0                    5433                 116                  0.045                100                  5341.0               116.0               
110                  0                    0                    4404                 106                  0.04                 100                  4294.0               106.0               
110                  0                    0                    3859                 98                   0.038                100                  3845.0               98.0                
110                  0                    0                    6141                 131                  0.049                100                  6059.0               131.0               
110                  0                    0                    4343                 100                  0.035                100                  4256.0               99.0                
110                  0                    0                    2854                 68                   0.024                100                  2852.0               67.0                
110                  0                    0                    3880                 120                  0.047                100                  3675.0               120.0               
110                  0                    0                    2897                 79                   0.03                 100                  2886.0               79.0                
110                  0                    0                    2369                 55                   0.02                 100                  2329.0               54.0                
110                  0                    0                    4060                 96                   0.034                100                  3990.0               96.0                
110                  0                    0                    3204                 82                   0.033                100                  3116.0               82.0                
110                  0                    0                    3887                 86                   0.033                100                  3887.0               86.0                
110                  0                    0                    3637                 81                   0.031                100                  3622.0               81.0                
110                  0                    0                    3734                 67                   0.023                100                  3720.0               67.0                
110                  0                    0                    3288                 68                   0.023                100                  3280.0               68.0                
110                  0                    0                    2729                 74                   0.027                100                  2611.0               74.0                
110                  0                    0                    4320                 99                   0.04                 100                  4218.0               99.0                
110                  0                    0                    2847                 56                   0.021                100                  2833.0               56.0                
110                  0                    0                    3005                 60                   0.021                100                  3003.0               60.0                
110                  0                    0                    3071                 70                   0.023                100                  3069.0               70.0                
110                  0                    0                    3657                 80                   0.031                100                  3582.0               80.0                
110                  0                    0                    4927                 123                  0.044                100                  4897.0               123.0               
110                  0                    0                    3179                 91                   0.034                100                  3170.0               91.0                
110                  0                    0                    4479                 92                   0.033                100                  4433.0               92.0                
110                  0                    0                    5997                 107                  0.04                 100                  5955.0               107.0               
110                  0                    0                    3629                 98                   0.036                100                  3609.0               98.0                
110                  0                    0                    4370                 91                   0.035                100                  4331.0               91.0                
110                  0                    0                    2723                 55                   0.017                100                  2703.0               55.0                
110                  0                    0                    2463                 88                   0.033                100                  2442.0               88.0                
110                  0                    0                    6205                 115                  0.049                100                  6131.0               114.0               
110                  0                    0                    2733                 71                   0.024                100                  2692.0               71.0                
110                  0                    0                    4055                 84                   0.031                100                  4048.0               84.0                
110                  0                    0                    4346                 117                  0.047                100                  4200.0               117.0               
110                  0                    0                    3763                 99                   0.037                100                  3697.0               99.0                
110                  0                    0                    4533                 107                  0.04                 100                  4338.0               107.0               
110                  0                    0                    3436                 113                  0.039                100                  3390.0               113.0               
110                  0                    0                    4781                 95                   0.037                100                  4751.0               95.0                
110                  0                    0                    2709                 62                   0.021                100                  2678.0               62.0                
110                  0                    0                    4226                 97                   0.034                100                  4196.0               97.0                
110                  0                    0                    4175                 106                  0.039                100                  4098.0               106.0               
110                  0                    0                    4680                 88                   0.033                100                  4494.0               88.0                
110                  0                    0                    4744                 115                  0.04                 100                  4686.0               115.0               
110                  0                    0                    2369                 72                   0.025                100                  2369.0               72.0                
110                  0                    0                    2606                 56                   0.017                100                  2591.0               56.0                
110                  0                    0                    2727                 80                   0.026                100                  2720.0               80.0                
110                  0                    0                    4271                 97                   0.035                100                  4251.0               97.0                
110                  0                    0                    3757                 97                   0.033                100                  3757.0               97.0                
110                  0                    0                    4616                 95                   0.033                100                  4446.0               95.0                
110                  0                    0                    3004                 66                   0.023                100                  3004.0               66.0                
110                  0                    0                    3730                 84                   0.031                100                  3723.0               84.0                
110                  0                    0                    3906                 88                   0.033                100                  3879.0               88.0                
110                  0                    0                    3462                 75                   0.03                 100                  3389.0               75.0                
110                  0                    0                    4571                 101                  0.039                100                  4521.0               101.0               
110                  0                    0                    4101                 112                  0.043                100                  4051.0               112.0               
110                  0                    0                    3575                 96                   0.036                100                  3551.0               96.0                
110                  0                    0                    4625                 93                   0.034                100                  4567.0               93.0                
110                  0                    0                    5114                 144                  0.046                100                  4921.0               144.0               
110                  0                    0                    3230                 91                   0.036                100                  3139.0               91.0                
110                  0                    0                    2428                 71                   0.025                100                  2419.0               71.0                
110                  0                    0                    4433                 92                   0.034                100                  4369.0               92.0                
110                  0                    0                    3720                 81                   0.029                100                  3703.0               81.0                
